MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 6.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
541, 14.462628, 199.456034, 210.662719
542, 14.449447, 194.510908, 205.035208
543, 14.436776, 189.595800, 199.441709
544, 14.424642, 184.711367, 193.883105
545, 14.413076, 179.858272, 188.360237
546, 14.400783, 199.811165, 209.882625
547, 14.388989, 194.858705, 204.255694
548, 14.377733, 189.936396, 198.663040
549, 14.367045, 185.044876, 193.105523
550, 14.356956, 180.184808, 187.583982
551, 14.346479, 199.372657, 207.920701
552, 14.336538, 194.418525, 202.302480
553, 14.327174, 189.494730, 196.718881
554, 14.318421, 184.601945, 191.170813
555, 14.310309, 179.740846, 185.659142
556, 14.301149, 199.739627, 207.207491
557, 14.292554, 194.779412, 201.590628
558, 14.284565, 189.849665, 196.008638
559, 14.277215, 184.951036, 190.462412
560, 14.270539, 180.084198, 184.952812
561, 14.263130, 199.770588, 205.806650
562, 14.256319, 194.807051, 200.196108
563, 14.250152, 189.874145, 194.620750
564, 14.244665, 184.972527, 189.081487
565, 14.239891, 180.102871, 183.579192
566, 14.233471, 199.785290, 205.011648
567, 14.227671, 194.819237, 199.404172
568, 14.222536, 189.883918, 193.832075
569, 14.218103, 184.979988, 188.296268
570, 14.214408, 180.108123, 182.797632
571, 14.209582, 199.479997, 203.405288
572, 14.205414, 194.513987, 197.806545
573, 14.201949, 189.578863, 192.243506
574, 14.199224, 184.675306, 186.717099
575, 14.197276, 179.804003, 181.228221
576, 14.195765, 199.477213, 200.752906
577, 14.194976, 194.510088, 195.170359
578, 14.194960, 189.574154, 189.624086
579, 14.195761, 184.670092, 184.115055
580, 14.197419, 179.798593, 178.644188
581, 14.197619, 199.566164, 199.465111
582, 14.198582, 194.598744, 193.891023
583, 14.200361, 189.662649, 188.353518
584, 14.202999, 184.758563, 182.853574
585, 14.206538, 179.887180, 177.392121
586, 14.208510, 199.539800, 198.060272
587, 14.211279, 194.573559, 192.496297
588, 14.214902, 189.638803, 186.969211
589, 14.219424, 184.736215, 181.480006
590, 14.224891, 179.866487, 176.029623
591, 14.228406, 199.698865, 196.979465
592, 14.232758, 194.733422, 191.423838
593, 14.238001, 189.799579, 185.905394
594, 14.244183, 184.898012, 180.425102
595, 14.251349, 180.029411, 174.983907
596, 14.256063, 199.783069, 196.122770
597, 14.261641, 194.819523, 190.574706
598, 14.268140, 189.887665, 185.064029
599, 14.275607, 184.988161, 179.591711
600, 14.284090, 180.121701, 174.158699
601, 14.290151, 199.691920, 194.995076
602, 14.297100, 194.731956, 189.456968
603, 14.305000, 189.803771, 183.956433
604, 14.313900, 184.908043, 178.494487
605, 14.323851, 180.045467, 173.072096
606, 14.330917, 199.588383, 194.120009
607, 14.338894, 194.632618, 188.590596
608, 14.347845, 189.708695, 183.098921
