MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 65, true

Tic, MuscleMass, Anabolic, Catabolic
657, 15.410450, 57.428819, 55.416477
658, 15.413317, 53.289417, 52.581537
659, 15.407008, 50.762700, 52.027006
660, 15.397647, 50.093154, 52.000000
661, 15.404669, 62.381877, 60.395048
662, 15.411367, 57.577589, 55.828673
663, 15.414015, 53.948550, 53.196568
664, 15.411093, 51.636960, 52.157373
665, 15.403381, 50.447563, 52.004568
666, 15.410355, 59.799899, 58.021005
667, 15.416132, 54.854856, 53.498899
668, 15.412253, 51.346706, 52.098479
669, 15.403431, 50.203758, 52.000000
670, 15.393621, 50.000198, 52.000000
671, 15.401279, 62.831339, 60.747226
